"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,14,1696604370,149.358,149.363,149.356,149.359,149.364,149.37,149.363,149.366,149.371,149.376,149.37,149.373
TRUE,18,1696604375,149.359,149.368,149.359,149.368,149.366,149.376,149.366,149.376,149.374,149.383,149.373,149.383
TRUE,22,1696604380,149.368,149.372,149.368,149.371,149.375,149.38,149.375,149.378,149.382,149.387,149.382,149.384
TRUE,16,1696604385,149.371,149.374,149.37,149.372,149.378,149.382,149.377,149.379,149.385,149.389,149.384,149.386
TRUE,19,1696604390,149.371,149.375,149.371,149.371,149.378,149.382,149.378,149.378,149.385,149.389,149.384,149.384
TRUE,25,1696604395,149.364,149.369,149.355,149.367,149.371,149.376,149.362,149.374,149.378,149.383,149.37,149.381
TRUE,18,1696604400,149.368,149.37,149.365,149.366,149.375,149.378,149.372,149.373,149.382,149.385,149.38,149.38
TRUE,24,1696604405,149.366,149.366,149.357,149.358,149.372,149.372,149.364,149.364,149.379,149.379,149.37,149.371
TRUE,14,1696604410,149.357,149.357,149.356,149.356,149.364,149.364,149.362,149.363,149.37,149.37,149.369,149.37
TRUE,14,1696604415,149.356,149.36,149.356,149.358,149.362,149.368,149.362,149.365,149.369,149.375,149.369,149.372
TRUE,7,1696604420,149.357,149.359,149.357,149.359,149.364,149.366,149.364,149.366,149.371,149.373,149.37,149.373
TRUE,15,1696604425,149.358,149.363,149.357,149.362,149.364,149.37,149.364,149.369,149.371,149.377,149.371,149.376
TRUE,12,1696604430,149.361,149.364,149.361,149.361,149.368,149.372,149.368,149.368,149.375,149.379,149.375,149.375
TRUE,11,1696604435,149.361,149.365,149.355,149.355,149.368,149.372,149.362,149.362,149.374,149.379,149.369,149.369
TRUE,16,1696604440,149.356,149.359,149.355,149.357,149.363,149.366,149.362,149.364,149.37,149.374,149.369,149.372
TRUE,10,1696604445,149.357,149.36,149.356,149.356,149.364,149.367,149.363,149.363,149.371,149.374,149.37,149.37
TRUE,7,1696604450,149.358,149.36,149.358,149.36,149.365,149.367,149.365,149.366,149.372,149.374,149.372,149.373
TRUE,9,1696604455,149.359,149.36,149.354,149.354,149.366,149.367,149.361,149.362,149.373,149.374,149.368,149.369
TRUE,9,1696604460,149.354,149.355,149.353,149.354,149.361,149.362,149.36,149.361,149.368,149.369,149.367,149.368
TRUE,15,1696604465,149.353,149.36,149.353,149.36,149.36,149.366,149.36,149.366,149.366,149.373,149.366,149.373
TRUE,9,1696604470,149.361,149.361,149.35,149.35,149.368,149.368,149.356,149.356,149.374,149.374,149.363,149.363
TRUE,10,1696604475,149.348,149.348,149.342,149.345,149.355,149.355,149.349,149.352,149.362,149.362,149.356,149.359
TRUE,5,1696604480,149.344,149.344,149.342,149.344,149.352,149.352,149.35,149.351,149.359,149.359,149.357,149.358
TRUE,13,1696604485,149.345,149.352,149.344,149.347,149.352,149.359,149.351,149.354,149.358,149.366,149.358,149.362
TRUE,11,1696604490,149.344,149.35,149.343,149.348,149.351,149.358,149.35,149.355,149.358,149.366,149.357,149.362
TRUE,13,1696604495,149.347,149.36,149.347,149.359,149.354,149.366,149.354,149.366,149.361,149.373,149.361,149.373
TRUE,3,1696604500,149.358,149.36,149.358,149.358,149.364,149.366,149.364,149.365,149.371,149.373,149.371,149.372
TRUE,19,1696604505,149.363,149.365,149.358,149.36,149.37,149.372,149.365,149.366,149.376,149.378,149.372,149.373
TRUE,11,1696604510,149.36,149.364,149.359,149.363,149.367,149.37,149.366,149.37,149.374,149.377,149.373,149.377
TRUE,16,1696604515,149.361,149.361,149.352,149.355,149.368,149.368,149.358,149.362,149.374,149.375,149.365,149.369
TRUE,7,1696604520,149.356,149.356,149.351,149.353,149.363,149.363,149.358,149.36,149.37,149.37,149.365,149.367
TRUE,11,1696604525,149.352,149.354,149.333,149.333,149.36,149.361,149.34,149.34,149.367,149.368,149.347,149.347
TRUE,6,1696604530,149.332,149.336,149.332,149.336,149.339,149.343,149.339,149.343,149.346,149.35,149.346,149.35
TRUE,8,1696604540,149.338,149.346,149.338,149.346,149.345,149.353,149.345,149.353,149.352,149.36,149.352,149.36
TRUE,6,1696604545,149.345,149.345,149.337,149.342,149.352,149.352,149.344,149.348,149.359,149.359,149.351,149.355
TRUE,5,1696604550,149.337,149.337,149.331,149.331,149.344,149.344,149.338,149.338,149.35,149.35,149.345,149.345
TRUE,7,1696604555,149.332,149.332,149.328,149.332,149.339,149.339,149.334,149.339,149.346,149.346,149.341,149.346
TRUE,6,1696604560,149.331,149.331,149.323,149.323,149.338,149.338,149.33,149.33,149.345,149.345,149.337,149.338
TRUE,7,1696604565,149.323,149.324,149.315,149.323,149.33,149.33,149.322,149.33,149.337,149.337,149.329,149.337
TRUE,7,1696604575,149.322,149.322,149.321,149.322,149.33,149.33,149.328,149.329,149.337,149.337,149.335,149.336
TRUE,11,1696604580,149.321,149.322,149.32,149.321,149.328,149.328,149.326,149.328,149.336,149.336,149.333,149.335
TRUE,1,1696604585,149.322,149.322,149.322,149.322,149.329,149.329,149.329,149.329,149.336,149.336,149.336,149.336
TRUE,2,1696604590,149.323,149.323,149.323,149.323,149.33,149.33,149.33,149.33,149.338,149.338,149.336,149.336
TRUE,7,1696604595,149.325,149.325,149.321,149.321,149.332,149.332,149.328,149.328,149.338,149.338,149.336,149.336
TRUE,12,1696604600,149.314,149.317,149.311,149.315,149.321,149.324,149.318,149.322,149.328,149.332,149.326,149.33
TRUE,19,1696604605,149.315,149.324,149.313,149.321,149.322,149.331,149.32,149.328,149.329,149.338,149.327,149.335
TRUE,10,1696604610,149.322,149.322,149.313,149.313,149.329,149.329,149.32,149.32,149.336,149.336,149.328,149.328
TRUE,13,1696604615,149.318,149.318,149.307,149.315,149.324,149.324,149.314,149.322,149.331,149.331,149.32,149.328
TRUE,13,1696604620,149.314,149.326,149.311,149.326,149.32,149.332,149.318,149.332,149.327,149.339,149.324,149.339
TRUE,5,1696604625,149.328,149.329,149.328,149.329,149.335,149.336,149.334,149.336,149.342,149.342,149.341,149.342
TRUE,10,1696604630,149.328,149.328,149.328,149.328,149.335,149.335,149.334,149.334,149.342,149.342,149.341,149.341
TRUE,16,1696604635,149.328,149.335,149.328,149.335,149.335,149.342,149.334,149.342,149.342,149.348,149.341,149.348
TRUE,9,1696604640,149.336,149.337,149.333,149.336,149.342,149.344,149.34,149.342,149.349,149.35,149.346,149.349
TRUE,7,1696604645,149.338,149.338,149.337,149.337,149.344,149.344,149.344,149.344,149.351,149.351,149.35,149.35
TRUE,17,1696604650,149.34,149.346,149.336,149.337,149.347,149.353,149.342,149.344,149.354,149.36,149.349,149.35
TRUE,13,1696604655,149.335,149.337,149.334,149.337,149.342,149.344,149.34,149.344,149.349,149.352,149.347,149.351
TRUE,11,1696604660,149.337,149.338,149.332,149.332,149.344,149.345,149.34,149.34,149.352,149.352,149.346,149.347
TRUE,10,1696604665,149.328,149.328,149.325,149.325,149.336,149.336,149.332,149.332,149.343,149.343,149.339,149.339
TRUE,17,1696604670,149.321,149.321,149.314,149.315,149.33,149.33,149.322,149.322,149.338,149.338,149.329,149.329
TRUE,4,1696604675,149.314,149.314,149.314,149.314,149.322,149.322,149.32,149.321,149.329,149.329,149.327,149.328
TRUE,15,1696604680,149.313,149.313,149.303,149.304,149.32,149.32,149.31,149.31,149.327,149.327,149.317,149.317
TRUE,19,1696604685,149.306,149.306,149.294,149.294,149.312,149.312,149.302,149.302,149.319,149.319,149.309,149.309
TRUE,25,1696604690,149.294,149.299,149.282,149.282,149.301,149.306,149.289,149.289,149.308,149.312,149.296,149.296
TRUE,5,1696604695,149.282,149.282,149.281,149.281,149.29,149.29,149.288,149.288,149.297,149.297,149.296,149.296
TRUE,8,1696604700,149.283,149.287,149.282,149.283,149.29,149.294,149.289,149.29,149.297,149.302,149.296,149.297
TRUE,11,1696604705,149.282,149.283,149.281,149.283,149.289,149.29,149.288,149.29,149.296,149.298,149.295,149.298
TRUE,14,1696604710,149.282,149.282,149.276,149.276,149.288,149.288,149.282,149.282,149.295,149.295,149.289,149.289
TRUE,15,1696604715,149.276,149.276,149.27,149.27,149.283,149.283,149.277,149.278,149.29,149.29,149.284,149.285
TRUE,10,1696604720,149.272,149.281,149.27,149.28,149.279,149.288,149.278,149.288,149.286,149.295,149.285,149.295
TRUE,16,1696604725,149.281,149.281,149.273,149.276,149.288,149.288,149.28,149.284,149.295,149.295,149.288,149.291
TRUE,15,1696604730,149.273,149.29,149.273,149.29,149.28,149.298,149.28,149.298,149.288,149.305,149.287,149.305
TRUE,11,1696604735,149.287,149.287,149.282,149.282,149.294,149.294,149.289,149.289,149.302,149.302,149.296,149.296
TRUE,7,1696604740,149.282,149.282,149.279,149.279,149.29,149.29,149.286,149.286,149.297,149.297,149.294,149.294
TRUE,5,1696604745,149.281,149.282,149.281,149.282,149.288,149.289,149.288,149.289,149.295,149.296,149.295,149.296
TRUE,5,1696604750,149.281,149.287,149.281,149.287,149.288,149.294,149.288,149.294,149.296,149.301,149.296,149.301
TRUE,9,1696604755,149.288,149.293,149.288,149.293,149.295,149.3,149.295,149.3,149.302,149.307,149.302,149.307
TRUE,9,1696604760,149.292,149.295,149.289,149.293,149.299,149.302,149.296,149.3,149.306,149.309,149.303,149.308
TRUE,5,1696604765,149.293,149.293,149.292,149.293,149.3,149.3,149.3,149.3,149.307,149.308,149.307,149.307
TRUE,14,1696604770,149.294,149.296,149.292,149.295,149.3,149.303,149.3,149.302,149.307,149.31,149.307,149.308
TRUE,14,1696604775,149.295,149.296,149.293,149.295,149.302,149.302,149.3,149.302,149.309,149.309,149.307,149.308
TRUE,4,1696604780,149.293,149.294,149.293,149.294,149.3,149.301,149.3,149.301,149.308,149.308,149.308,149.308
TRUE,10,1696604785,149.293,149.294,149.292,149.294,149.3,149.302,149.3,149.302,149.308,149.309,149.306,149.309
TRUE,7,1696604790,149.292,149.294,149.292,149.293,149.3,149.301,149.3,149.3,149.307,149.308,149.307,149.308
TRUE,15,1696604795,149.293,149.294,149.29,149.294,149.3,149.301,149.296,149.301,149.307,149.308,149.303,149.308
TRUE,14,1696604800,149.294,149.305,149.292,149.305,149.3,149.312,149.298,149.312,149.307,149.318,149.305,149.318
TRUE,21,1696604805,149.304,149.307,149.297,149.306,149.311,149.314,149.304,149.312,149.318,149.321,149.311,149.319
TRUE,4,1696604810,149.304,149.305,149.304,149.305,149.31,149.312,149.31,149.312,149.317,149.318,149.317,149.318
TRUE,8,1696604815,149.304,149.306,149.304,149.306,149.31,149.312,149.31,149.312,149.317,149.319,149.317,149.319
TRUE,6,1696604820,149.306,149.307,149.305,149.307,149.314,149.314,149.312,149.314,149.321,149.321,149.318,149.32
TRUE,8,1696604825,149.306,149.307,149.306,149.307,149.314,149.314,149.313,149.314,149.321,149.321,149.32,149.32
TRUE,14,1696604830,149.307,149.31,149.305,149.31,149.314,149.317,149.312,149.317,149.321,149.324,149.319,149.324
TRUE,6,1696604835,149.311,149.317,149.311,149.317,149.318,149.324,149.318,149.324,149.324,149.33,149.324,149.33
TRUE,12,1696604840,149.315,149.317,149.314,149.316,149.322,149.324,149.32,149.323,149.328,149.331,149.327,149.33
TRUE,4,1696604845,149.316,149.317,149.316,149.317,149.322,149.324,149.322,149.324,149.329,149.33,149.329,149.33
TRUE,6,1696604855,149.316,149.316,149.307,149.307,149.323,149.323,149.314,149.314,149.33,149.33,149.32,149.32
TRUE,9,1696604860,149.307,149.315,149.307,149.315,149.314,149.322,149.314,149.322,149.321,149.329,149.32,149.328
TRUE,20,1696604865,149.315,149.335,149.315,149.331,149.322,149.342,149.322,149.338,149.329,149.348,149.328,149.344
TRUE,17,1696604870,149.331,149.334,149.327,149.329,149.338,149.341,149.334,149.336,149.345,149.348,149.34,149.342
TRUE,14,1696604875,149.331,149.332,149.328,149.33,149.338,149.339,149.334,149.337,149.345,149.346,149.341,149.344
TRUE,15,1696604880,149.328,149.328,149.323,149.324,149.334,149.334,149.33,149.33,149.341,149.341,149.336,149.337
TRUE,17,1696604885,149.322,149.323,149.315,149.323,149.33,149.33,149.322,149.33,149.337,149.338,149.328,149.338
TRUE,21,1696604890,149.325,149.325,149.316,149.317,149.332,149.332,149.324,149.324,149.339,149.339,149.331,149.332
TRUE,15,1696604895,149.319,149.324,149.316,149.316,149.326,149.332,149.324,149.324,149.334,149.339,149.332,149.332
TRUE,13,1696604900,149.316,149.325,149.316,149.325,149.324,149.332,149.324,149.332,149.331,149.34,149.331,149.34
